mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,lane0,lane1,lane2,lane3
-46.669048,84.404633,-74.614212,59.453659,2.114321,0.875242,0.159294,1,1,0,1
10.197337,104.369514,-52.307007,62.049122,-27.692085,0.654209,0.305899,0,0,1,0
-4.607349,91.567345,-50.482971,68.811844,-25.712944,0.847663,0.415421,1,0,0,0
7.401998,90.661011,-69.290688,68.986786,-28.801544,0.906983,0.328891,0,1,0,0
-23.919519,92.184631,-37.530712,67.747520,-21.508476,0.619054,0.347787,0,0,1,1
-0.653916,96.787048,-50.571426,65.232010,-28.807507,0.660596,0.311578,0,1,0,0
-29.235422,93.380653,-45.073029,68.894470,-22.962219,0.832920,0.441657,1,0,0,0
-11.491639,75.854637,-69.443451,62.096008,-39.330475,0.735121,0.236040,0,0,1,0
-20.652813,94.484856,-49.714523,59.379158,-29.221437,0.739621,0.317455,1,1,0,0
-13.980679,109.101807,-33.894466,69.417664,-33.634426,0.684781,0.321536,0,0,1,0
-57.622177,83.935509,-41.619156,66.855026,-20.711647,0.631228,0.305031,0,0,0,1
5.442642,79.082779,-79.502098,61.906273,-16.418848,0.962965,0.271997,0,1,0,0
-19.197596,95.988457,-62.271381,69.654327,-12.021962,0.806291,0.340853,1,0,0,1
2.228757,111.160339,-55.141937,65.531471,-26.040613,0.645362,0.333279,0,0,1,0
-15.346842,102.314674,-45.736996,64.680168,-24.554249,1.140694,0.366408,0,1,0,0
-11.775031,98.535774,-53.000648,79.064072,-22.457630,1.077289,0.320875,1,0,0,0
-49.286819,92.279175,-55.494934,61.441635,-19.939571,0.698733,0.345705,0,0,1,1
-24.851545,113.633499,-42.789265,65.272339,-32.052887,0.782382,0.282135,0,1,0,0
-40.839752,94.634995,-48.323692,66.287827,-25.902514,0.891324,0.410412,0,0,1,0
-9.859251,99.291405,-66.538803,67.696068,-35.931774,1.020899,0.243308,1,0,0,0
-85.000351,94.586670,-46.684929,69.795715,-10.559237,0.429087,0.316910,0,1,0,1
-11.522386,109.212379,-54.221214,66.569244,-26.921553,0.819710,0.326155,0,0,1,0
-62.000195,99.335876,-69.206566,56.853661,-11.228225,1.058401,0.280508,0,1,0,0
-11.431049,107.854424,-48.329880,77.917694,-20.132093,0.707159,0.462126,1,0,0,0
-38.897495,114.532059,-57.966553,63.324951,-24.484350,0.819406,0.346211,0,0,1,1
-15.992284,118.748062,-57.640800,70.625748,-20.630934,0.498358,0.317671,0,1,0,0
-64.157295,119.674103,-73.179077,62.364960,-18.293640,0.989065,0.201707,1,0,0,0
-0.889365,107.681793,-59.910545,70.130371,-24.210373,0.702134,0.470253,0,0,0,1
-50.507038,117.106682,-53.236687,64.045860,-16.559326,0.610559,0.322018,1,0,1,0
-34.651611,126.671188,-49.451637,64.246078,-13.067137,0.505044,0.290751,0,1,0,0
-31.691538,116.617249,-65.358002,61.047173,-27.220535,1.250467,0.222817,0,0,1,0
-24.449831,94.235413,-52.782173,71.927185,-35.062550,0.872722,0.313523,0,0,0,1
-99.227417,102.929718,-35.289093,70.611290,-12.344442,0.543041,0.317173,1,1,0,0
-10.092277,129.498810,-55.112228,59.761215,-18.797958,0.639946,0.335353,0,0,1,0
-39.275780,112.691643,-59.553047,65.698166,-19.789938,0.806469,0.221914,0,0,0,1
-6.553939,111.695679,-70.612274,80.359802,-19.935926,0.726560,0.491155,0,1,0,0
-63.954189,109.001465,-45.908909,72.979240,-6.591645,0.487368,0.366828,1,0,1,0
-11.448405,123.729752,-59.758297,60.094986,-16.877192,0.504702,0.304793,0,0,0,1
-54.718632,122.352173,-52.662933,60.241806,-7.849411,1.030297,0.346962,0,1,0,0
-25.367851,99.934204,-55.577919,75.546494,-26.531815,0.942854,0.493443,0,0,1,0
-48.355751,86.595047,-44.581581,94.526535,-26.847645,0.611099,0.348956,1,1,0,0
-23.060902,117.103729,-51.889870,77.138626,-21.859552,0.426650,0.298871,0,0,0,1
-84.883469,102.718521,-58.994499,74.300781,-8.557876,0.846386,0.335957,0,0,1,0
-20.919403,98.152893,-59.754990,81.663399,-20.513992,0.675840,0.492233,0,1,0,0
-44.825073,114.149994,-62.803413,62.720924,-12.410642,0.683491,0.339325,1,0,0,1
-18.375561,126.136780,-50.675316,65.940125,-13.745197,0.663162,0.291366,0,0,1,0
-40.639889,111.951309,-51.006943,62.938133,-11.263129,0.693108,0.389995,0,1,0,0
-14.651343,104.292145,-59.271484,71.208847,-22.082733,0.843349,0.521650,0,0,0,1
-57.727726,106.207550,-60.652229,63.481506,-2.492771,0.758671,0.356383,1,0,1,0
-40.627102,133.129364,-41.564743,61.743488,-24.111210,0.721949,0.307618,0,1,0,0
-76.183212,112.243935,-39.176956,54.932945,-12.118402,0.512441,0.183513,0,0,1,0
-24.438959,109.833641,-48.877670,76.667694,-18.596279,0.665172,0.464262,0,0,0,1
-97.921989,112.211197,-42.086441,62.774422,-5.634398,0.612234,0.287395,1,1,0,0
-32.642860,119.513161,-50.696480,64.253853,-16.226265,0.545412,0.299688,0,0,1,0
-67.018173,90.555908,-44.804459,89.134171,-3.579480,0.825110,0.372928,0,1,0,0
-12.226787,117.294220,-54.797920,72.886833,-24.861933,0.745009,0.459607,1,0,0,0
-20.872244,123.012405,-66.956345,60.345329,-13.133814,1.076206,0.355587,0,0,1,1
-24.022905,127.832458,-48.410637,73.289856,-14.376217,0.614978,0.304123,0,1,0,0
-51.151993,124.970284,-71.351349,59.495903,8.073660,0.871379,0.430286,1,0,0,0
-8.763309,109.944725,-64.610222,72.055893,-21.836613,1.087581,0.504041,0,0,1,0
-52.068829,120.209213,-46.560577,78.148987,-8.593534,0.495889,0.361508,1,0,0,1
-24.144260,129.282272,-57.615437,68.884026,-10.090919,0.562181,0.313384,0,1,0,0
-28.748505,113.466919,-66.514114,66.972900,-22.219662,0.573314,0.334585,0,0,0,1
