subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,lane0,lane1,lane2,lane3
0,-12.327382,76.898125,-32.992207,46.484367,-11.263461,1.010401,1,0,1,1
1,-9.567871,112.119095,-33.977489,65.668999,5.521954,0.438700,0,0,0,0
2,-29.547565,144.014206,-58.896347,64.802986,6.893705,0.516901,1,0,1,1
3,-6.668510,117.740219,-40.052017,61.263107,-0.138742,0.795315,0,1,0,0
4,-54.829594,151.783295,-66.175522,52.924477,17.093376,0.700755,0,0,1,0
5,-77.982941,153.473587,-68.238205,53.008244,5.899023,0.728866,0,1,0,0
6,-82.444412,150.615295,-77.554520,48.610733,2.892788,0.701507,0,0,0,1
7,-81.135162,148.739960,-87.919815,49.169106,3.665311,0.591458,1,0,0,0
8,-86.129478,148.147095,-79.786362,50.142509,1.302459,0.672920,0,1,1,0
9,-116.396217,124.066208,-90.337029,43.083183,0.458009,0.713375,0,0,0,0
10,-103.787338,135.993530,-96.761185,46.124748,6.955386,0.813460,0,0,0,0
11,-114.208618,133.855469,-90.897095,49.191257,9.131813,0.744245,0,0,0,0
12,-68.001144,175.051163,-87.894569,50.599785,14.622763,1.268556,1,1,0,1
13,-6.697498,111.928299,-44.381020,59.792564,0.102037,1.312975,0,0,0,0
14,-46.954319,154.606384,-61.603134,62.930321,6.183124,0.631694,1,1,0,1
15,-17.412189,117.038849,-45.188778,62.789829,9.989306,1.135038,0,0,1,0
16,-61.684860,155.926483,-65.290047,52.668991,16.374725,0.904957,0,1,0,0
17,-96.635742,171.163391,-76.507812,50.382149,13.344015,0.749059,0,0,1,0
18,-97.727783,161.474930,-85.857613,45.377285,6.381836,0.905794,1,0,0,0
19,-93.651703,164.786499,-83.893082,48.852737,2.656445,1.002913,0,0,0,1
20,-102.058525,157.381821,-97.388580,35.451927,6.878124,0.524998,0,1,1,0
21,-118.459808,141.127136,-90.345779,55.172440,16.957663,0.561745,0,0,0,0
22,-125.576317,138.138062,-92.464767,45.623367,6.425805,0.789178,1,0,0,1
23,-133.145233,141.002655,-72.775879,60.420578,17.572836,0.259574,0,0,1,0
24,-117.655487,172.571854,-71.777435,45.945469,19.547832,0.587717,1,1,0,1
25,13.630292,102.366486,-41.625633,55.642120,-5.086751,0.728486,0,0,0,0
26,3.926431,103.049744,-52.590813,64.152893,-18.480179,0.704126,0,1,1,0
27,-6.117498,120.069519,-53.120701,64.123055,-11.667040,0.642378,0,0,0,0
28,-26.689764,128.295975,-53.610783,59.476227,-8.356459,0.500136,0,0,1,1
29,-37.840252,148.942444,-58.814339,61.027863,-0.197489,0.668710,0,0,0,0
30,-50.240963,150.800705,-68.384583,60.297195,3.749286,1.034806,1,1,0,0
31,-75.133064,158.816269,-79.044952,52.728752,7.496659,0.376888,0,0,1,0
32,-76.172791,166.462631,-72.808563,47.875679,7.145236,0.788185,1,1,0,1
33,-17.785929,111.929932,-42.799011,62.549988,-5.084763,0.417129,0,0,0,0
34,-45.181091,144.091843,-70.635643,53.009075,1.478345,0.625156,1,1,0,1
35,-18.432493,114.752945,-49.006874,60.207535,5.398798,1.204844,0,0,1,0
36,-68.785866,147.874176,-71.409546,52.210365,11.410490,0.828276,0,1,0,0
37,-90.333450,173.289734,-80.657890,49.345348,12.529799,0.908368,0,0,1,0
38,-102.863632,163.982208,-89.623817,35.714138,4.997324,1.081069,1,0,0,0
39,-114.609299,147.777100,-93.415657,43.596283,10.328461,0.512835,0,0,0,1
40,-108.104904,154.047028,-93.959633,41.357803,4.462373,0.590364,0,1,1,0
41,-131.843109,138.546524,-89.368378,40.303921,3.202022,0.588791,0,0,0,0
42,-145.288086,136.035660,-94.513336,36.748276,11.920984,1.082453,0,0,0,0
43,-136.769135,144.977127,-95.008362,33.214043,10.985285,0.930625,0,0,0,0
44,-120.619774,154.750290,-93.398529,39.831635,9.991181,0.563427,1,0,1,1
45,-10.040949,115.670120,-38.106590,59.054455,-0.471926,0.886663,0,0,0,0
46,-50.984535,148.207275,-65.742653,58.683105,6.170102,0.913529,1,0,1,1
47,-11.373834,107.638184,-38.734329,62.311798,1.934977,0.628848,0,1,0,0
48,-66.829079,152.223129,-74.257919,51.215389,22.830240,0.532764,0,0,1,0
49,-95.119484,169.065933,-84.592155,50.427048,21.836319,0.669860,0,1,0,0
50,-101.533516,167.464539,-82.794662,43.121078,8.335571,0.703435,0,0,0,1
51,-103.631065,160.644012,-86.918472,46.302162,7.795585,0.702482,1,0,0,0
52,-110.873619,159.351761,-93.105072,36.332325,12.529423,0.630338,0,1,1,0
53,-116.342888,153.885101,-80.707565,58.331131,20.410629,0.452565,0,0,0,0
54,-123.238777,153.316833,-84.792450,41.826012,12.848829,0.983552,1,0,0,1
55,-114.280899,159.662369,-69.772682,58.969116,18.193726,0.315948,0,1,0,0
56,-115.578033,177.340973,-69.932053,43.535446,23.001896,0.437424,1,0,1,1
57,12.067434,76.003807,-39.285069,62.510780,-5.384393,0.812654,0,0,0,0
58,1.425406,60.639973,-34.104282,59.435310,5.107823,0.619641,1,1,0,0
59,8.353905,82.906128,-30.588140,61.255970,-6.934085,0.999921,0,0,1,1
60,4.712372,88.101128,-38.983459,57.893791,-12.112194,1.129775,0,1,0,0
61,-10.380672,102.815720,-41.170963,66.119537,0.385250,0.647565,1,0,0,0
62,-27.177940,119.723007,-48.515572,64.893707,-3.172755,0.662117,0,0,1,0
63,-42.763435,134.480469,-56.623447,65.412018,3.550266,0.694303,0,0,0,1
64,-74.405205,148.008072,-56.386620,52.325996,-2.060796,0.544982,1,1,1,0
65,23.448256,79.091232,-14.013475,41.788246,4.599555,2.291716,0,0,0,0
66,3.700912,91.964874,-23.789341,39.199451,13.942778,0.600205,1,1,1,0
67,15.009287,64.335030,-13.838686,44.259171,13.763260,1.402296,0,0,0,1
68,-1.360384,86.310699,-36.607708,34.827808,10.235001,0.805875,0,1,0,0
69,-35.282352,125.958847,-45.515503,43.967381,13.528343,0.532788,0,0,0,1
70,-58.236816,132.942993,-51.991486,38.227791,11.907507,0.765814,1,0,0,0
71,-53.311157,151.303070,-72.542831,38.622890,6.841515,0.997011,0,0,1,0
72,-66.875473,161.140747,-72.468704,48.144379,11.737613,0.645621,0,1,0,1
