subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,spec_con0,spec_con1,spec_con2,spec_con3,spec_con4,spec_con5,zrc,lane0,lane1,lane2,lane3
0,-144.103409,82.938622,3.484516,71.611160,-20.058372,1.779446,0.194986,24.847613,16.295170,11.286223,15.983042,15.968159,16.094485,0.052246,1,0,1,1
1,-27.122690,58.420029,-9.031982,71.848930,-26.926479,1.105749,0.486118,18.563539,15.266938,14.039623,9.165392,13.200402,15.853085,0.090332,0,0,0,0
2,-25.930780,62.839451,-6.806093,68.676422,-28.649784,0.841947,0.346762,17.994647,9.220524,14.803655,9.169016,13.738635,17.397341,0.130859,0,0,1,0
3,-29.863897,75.242615,1.624497,67.371552,-26.126823,1.086285,0.308766,20.800860,12.954388,8.395008,14.700158,14.805320,17.573882,0.101562,0,0,0,0
4,-43.113766,78.651505,-1.205597,66.358139,-14.742950,1.001037,0.285447,22.071046,11.080667,15.711859,10.508150,12.845271,18.014577,0.088379,0,0,1,0
5,-64.258034,69.272377,0.503962,69.277496,-18.371355,1.482399,0.283663,14.665803,6.792581,12.371919,16.064551,10.398123,15.203664,0.062988,0,0,0,0
6,-75.953445,65.643967,-9.784180,53.420662,-17.062208,0.927495,0.281866,18.564739,10.507485,9.615531,15.610806,10.480821,11.610313,0.052734,0,0,0,0
7,-91.660957,62.539413,-10.275167,54.833050,-13.036531,0.904583,0.263919,21.248548,15.276804,11.287760,13.421426,12.863625,11.807643,0.045898,0,1,0,0
8,-91.558601,67.859665,-4.908827,68.412537,-3.061693,0.889441,0.231583,19.414062,7.814478,17.407187,14.151924,11.610387,12.501563,0.059082,0,0,0,0
9,-100.735970,58.745117,-17.382824,56.493378,1.240250,0.955632,0.306535,22.340552,7.407049,8.204938,13.880749,11.324558,14.067250,0.030762,0,0,0,0
10,-103.137108,59.459419,-14.716850,58.105377,-2.518682,0.846591,0.213835,19.360238,6.749819,11.694533,11.229363,11.682822,13.726488,0.042969,0,1,0,0
11,-108.013496,62.321121,-9.111102,65.764862,3.339135,0.525415,0.309194,31.646046,18.137285,15.479831,10.175384,14.475630,15.079546,0.027344,0,0,0,0
12,-110.596016,52.068428,-17.908993,60.521660,4.022181,0.884645,0.129362,12.679961,5.725099,10.418960,13.710227,12.469803,11.958378,0.091309,0,0,0,0
13,-120.574577,46.971649,-26.740479,68.832115,12.034580,1.262440,0.158407,19.674259,7.124193,9.955492,17.048655,10.954829,13.447392,0.052246,0,0,0,0
14,-120.724434,50.971378,-20.298059,59.975014,2.034498,0.737200,0.163510,14.073302,9.899770,11.729114,11.545102,11.271988,17.436782,0.060059,0,0,0,0
