subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,spec_con0,spec_con1,spec_con2,spec_con3,spec_con4,spec_con5,zrc,lane0,lane1,lane2,lane3
0,-501.476044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000016,1.294164,0.564217,8.887166,11.688153,15.316016,18.150436,0.371094,0,0,0,0
1,-501.476044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000016,1.294164,0.564217,8.887166,11.688153,15.316016,18.150436,0.371094,0,0,0,0
2,-501.476044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000016,1.294164,0.564217,8.887166,11.688153,15.316016,18.150436,0.371094,0,0,0,0
3,-501.476044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000016,1.294164,0.564217,8.887166,11.688153,15.316016,18.150436,0.371094,0,0,0,0
4,-501.476044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000016,1.294164,0.564217,8.887166,11.688153,15.316016,18.150436,0.371094,0,0,0,0
5,-501.476044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000023,7.272259,7.272259,22.864239,13.359894,12.974706,24.549774,0.748047,0,0,0,0
6,-501.476044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000022,7.272259,7.407576,11.672139,14.759465,14.732255,25.571016,0.747070,0,0,0,0
7,-501.476044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000023,7.272259,7.272259,21.066821,15.494641,15.898855,27.044953,0.748047,0,0,0,0
8,-501.476044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,14.210925,8.261293,8.047640,11.644023,15.453740,11.851594,0.513184,0,0,0,0
9,-499.637909,2.598334,2.594975,2.589385,2.581569,0.014899,0.000190,12.193159,4.393592,8.870170,13.598467,12.856861,14.330917,0.030273,0,0,0,0
10,-499.314392,3.055468,3.050906,3.043314,3.032716,0.007478,0.000218,12.768256,5.046802,10.643686,17.791974,11.686746,13.497008,0.038574,0,0,0,0
11,-496.592560,4.132148,-0.372347,-0.414822,4.044473,0.000280,0.000469,19.163394,5.427623,6.764718,10.203883,20.034892,15.404632,0.092773,0,0,0,0
12,-378.939392,52.866180,-24.346695,1.058062,8.058407,2.159657,0.003789,13.457970,7.442427,9.365591,12.886941,17.075123,19.026381,0.184082,0,0,0,0
13,-256.337799,26.815668,-56.944057,32.470505,-15.269934,2.622559,0.015207,26.831052,7.853261,9.944681,12.720100,11.603353,15.937867,0.259766,0,0,0,0
14,-88.094078,88.643089,-45.236511,26.073071,-24.563948,4.861763,0.166526,13.446101,12.872683,13.524115,10.847307,17.951619,12.915980,0.145020,0,0,1,0
15,-38.574051,72.044930,-56.895218,60.900146,-12.372089,2.066489,0.306716,6.619946,17.324092,22.695674,18.294514,20.205136,17.324281,0.108887,0,0,0,0
16,-120.924065,-9.291416,-8.129790,40.107693,-45.586555,0.541301,0.187972,12.931104,14.770805,17.007050,15.363475,11.715190,13.969588,0.513672,1,0,0,1
17,-43.789303,112.964645,-53.282211,32.379715,-52.535919,0.896566,0.317837,7.561636,14.587702,18.517009,21.063083,25.784738,20.744547,0.057129,0,0,0,0
18,-29.021828,44.668343,-23.752815,1.192181,-53.319695,1.550391,0.217773,14.937450,15.687743,16.044593,19.721949,16.278806,17.787737,0.293945,0,0,0,0
19,-85.531761,24.572666,5.807836,27.186228,-51.241489,1.219908,0.193920,10.586085,17.401354,22.297627,20.928116,15.687059,14.395637,0.421875,0,1,0,0
20,-17.785923,101.846375,-52.130970,2.964198,-39.286163,1.171486,0.273409,11.228707,12.148178,11.546026,15.538612,18.799396,19.686628,0.099121,0,0,0,0
21,-23.798658,92.756241,-49.897255,-11.261513,-39.935760,0.891083,0.285181,14.326766,17.533660,15.642990,20.596234,20.869145,19.624251,0.125000,0,0,0,0
22,-155.187195,108.969589,-13.706812,-4.709049,-42.396358,0.479073,0.100777,17.643038,15.317101,15.176231,24.430495,19.478279,16.575222,0.137207,0,0,1,0
23,-79.210579,108.554245,-11.848170,34.754562,-33.700459,0.904586,0.254440,17.349209,13.168921,17.922038,21.786779,14.074502,17.016700,0.047363,0,0,0,0
24,-95.160507,109.120422,-27.051159,17.905003,-4.536694,0.957835,0.198709,16.915521,10.685154,20.607243,13.526839,12.548694,15.979435,0.043457,1,0,0,1
25,-26.628187,118.564407,-60.796822,16.151405,-22.171124,0.921525,0.262117,5.746379,14.942567,14.830121,19.530234,15.157932,21.455829,0.106934,0,0,0,0
26,-33.371937,102.349442,-51.730042,14.144386,-20.224857,0.894961,0.265741,9.959520,15.484209,17.173879,19.158085,18.769457,16.702432,0.088867,0,0,0,0
27,-52.384983,56.598774,-19.839924,47.262672,-24.568674,0.861618,0.223555,15.412953,12.862002,12.771179,26.280279,16.465149,17.786117,0.177246,0,0,0,0
28,-88.230431,33.335941,9.949781,31.749912,-55.557465,0.929794,0.177832,13.139653,15.029430,12.676343,22.804929,16.753531,14.015776,0.440918,0,0,0,0
29,-29.435413,51.822712,-67.058846,12.040730,-32.454254,1.846533,0.197720,15.377933,8.552728,16.976174,23.390793,14.472132,20.124170,0.217773,0,0,0,0
30,-90.415390,77.496750,-17.173935,11.244915,-39.738838,0.961701,0.175746,12.322269,14.391196,8.656353,17.383644,13.158186,14.332972,0.185059,0,1,0,0
31,-44.246212,141.421280,-93.013008,-17.994406,-51.849678,1.351422,0.338601,8.897811,10.234542,13.206255,17.461035,17.984205,20.102329,0.067871,0,0,0,0
32,-104.308586,35.538605,-21.126013,25.553221,-70.130249,0.995444,0.103258,10.271206,13.486591,15.303968,15.388436,15.524362,13.881895,0.312988,0,0,1,1
33,-45.904007,126.919754,-63.348915,43.911163,-24.714699,0.839452,0.290163,8.448422,17.667258,23.190949,23.387725,19.382603,20.202065,0.078125,0,0,0,0
34,-102.051781,138.284317,-40.997169,11.942419,-29.975376,0.784451,0.228181,16.399461,18.575721,17.719473,22.475296,20.479812,23.347030,0.050781,0,0,0,0
35,-72.937149,101.386093,-41.796120,-0.736718,-23.917377,0.576352,0.190709,11.503378,15.547121,15.901052,19.572210,18.914483,15.960661,0.092773,1,0,0,0
36,-36.500328,129.745102,-81.207314,-13.180361,-55.784828,0.898278,0.333624,9.742825,16.873891,17.576749,19.617286,20.261018,21.142637,0.077637,0,0,0,0
37,-56.477066,128.128372,-86.618027,-6.983963,-55.321609,0.795138,0.364100,8.673809,12.355113,9.992594,21.665360,20.954161,20.853057,0.062500,0,0,0,0
38,-52.075077,130.731537,-79.074295,1.739971,-38.515755,1.434529,0.251627,8.717077,10.095220,15.366525,16.696422,15.571288,16.696841,0.067871,0,0,0,1
39,-76.553574,122.308334,-72.681366,32.136230,-31.904341,0.850176,0.295323,16.993768,6.976972,20.846607,18.102504,15.860376,21.697701,0.050293,0,0,0,0
40,-116.465004,137.531921,-33.850357,-2.822201,-46.428585,0.750307,0.223663,9.170118,11.958206,13.148801,18.152757,18.095183,23.035038,0.058105,1,1,0,0
41,-60.680416,133.515076,-76.203659,-4.898382,-56.512077,0.989774,0.382904,8.431370,14.430349,19.446129,22.240635,23.058949,21.789394,0.060547,0,0,0,0
42,-59.266327,130.642517,-74.451797,-2.289115,-57.842194,0.820258,0.371402,6.630269,9.527551,17.482625,21.654135,23.587977,23.059627,0.065918,0,0,0,0
43,-34.837612,72.505432,-34.159317,36.475830,-47.235336,0.938284,0.186332,9.124463,11.425871,12.613151,11.737697,14.205212,14.136808,0.224609,0,0,0,0
44,-123.820999,73.935165,-12.842476,-6.461905,-39.975319,0.633799,0.093167,10.793764,11.050836,10.205956,18.296141,15.682900,13.758027,0.313965,0,0,1,0
45,-50.653305,105.366524,-62.835388,1.525643,-32.508881,1.158764,0.274066,7.773881,19.618869,12.515840,24.109057,19.467552,25.632934,0.104980,0,0,0,0
46,-56.996628,99.619583,-47.946987,8.121066,-48.542561,1.306427,0.282001,5.989912,11.383748,23.177874,18.441385,24.816300,20.401617,0.078613,0,0,0,0
47,-53.800632,103.149155,-14.382359,-1.241117,-57.060719,0.969423,0.269289,9.120570,7.505383,11.817854,27.535362,21.102700,19.489502,0.091797,0,0,0,0
48,-88.993744,36.383186,-27.038765,2.403079,-49.975548,1.631394,0.134078,11.876255,8.572667,12.599551,16.073209,14.292563,11.482454,0.309570,1,0,0,1
49,-2.438304,129.599884,-53.346680,12.005424,-26.179825,1.594367,0.412654,11.956190,6.010369,9.222320,21.383564,18.359736,15.791259,0.065430,0,0,0,0
50,16.381292,119.408333,-51.328140,24.341331,-26.343632,1.427318,0.374784,12.424034,7.880311,11.703486,20.163385,16.125251,16.337612,0.082520,0,0,0,0
51,-4.745445,96.065086,-33.143440,37.924171,-16.175377,0.725275,0.305566,19.284592,7.177285,15.039707,11.555784,14.274530,16.796557,0.094238,0,0,0,0
52,-1.970556,116.300140,-53.271637,17.984734,-25.340366,0.702853,0.383739,24.247670,11.667436,15.271134,17.771958,24.353493,16.074518,0.080078,0,0,0,0
53,4.892619,110.559082,-40.722111,2.519190,-27.256222,0.991892,0.387440,18.291983,11.076289,17.617179,22.478276,23.996615,13.358344,0.081055,0,0,0,0
54,-0.742650,114.527466,-31.859653,15.953978,-26.913273,0.727921,0.360570,17.169556,10.312055,24.588244,22.047287,21.292929,17.127765,0.075195,0,0,0,0
55,-11.806814,115.403870,-32.740246,14.201414,-15.727948,0.944956,0.363473,24.515886,8.187383,16.904710,19.795949,23.539787,15.682375,0.073242,0,0,0,0
56,-19.757231,128.095749,-37.889992,15.639360,-24.477631,0.627678,0.377149,25.703462,9.763869,12.504421,21.981202,20.645398,16.643218,0.068359,1,1,0,0
57,-2.597081,115.277115,-37.834675,9.984732,-21.615982,1.060107,0.373821,15.017701,11.113600,10.421366,21.006530,18.506856,14.449784,0.073730,0,0,0,0
58,4.548604,109.052773,-43.791481,3.659508,-19.461050,0.859519,0.378650,15.175716,6.082334,12.867654,28.483995,19.722778,16.079658,0.096680,0,0,0,0
59,-0.380326,103.776886,-45.386951,0.952566,-30.246044,0.762653,0.332907,23.707748,9.104348,15.039332,17.853422,18.419651,15.234324,0.080078,0,0,0,0
60,-2.622922,103.507126,-45.113258,8.717446,-23.896961,0.852817,0.349286,18.956585,17.389579,16.446998,21.637781,20.211660,14.920071,0.079590,0,0,0,0
61,-11.515027,115.854935,-39.869072,2.716546,-32.969769,1.157181,0.338744,17.318834,10.434400,11.879697,18.959880,18.710043,15.086959,0.086914,0,0,0,0
62,-13.577366,119.273499,-41.805153,-1.559476,-29.098057,0.936293,0.329489,16.631096,8.753475,10.949610,21.814458,17.974317,12.695284,0.070312,0,0,1,1
63,12.462132,105.543549,-40.471909,22.938881,-20.928165,1.893595,0.319959,17.051965,11.827074,11.496749,25.528025,15.020372,17.152512,0.096680,0,0,0,0
64,1.786743,93.004723,-27.099503,33.035969,-14.617290,0.611916,0.209485,36.382328,6.914101,11.503460,16.024075,13.015025,13.422312,0.151855,0,0,0,0
65,-2.767268,99.655487,-30.765495,36.789173,-19.952606,0.994942,0.232295,21.767566,11.172300,15.157870,14.212364,15.599495,16.082470,0.124512,0,0,0,0
66,-4.483823,104.818565,-35.523373,26.423252,-26.650986,0.979625,0.234656,19.678480,10.673050,16.887083,20.550376,16.210108,13.385785,0.135742,1,0,0,0
67,-5.633489,112.307846,-26.492304,21.047535,-36.607670,0.916903,0.219533,16.675771,8.199532,9.753324,13.947052,16.889560,13.842089,0.099609,0,0,0,0
68,-13.278391,104.461624,-26.745777,33.055168,-19.436472,0.684857,0.222338,18.805220,8.396936,18.712103,15.598854,15.396685,14.592407,0.099121,0,1,0,0
69,-2.580173,109.620758,-29.297611,20.283314,-35.841347,0.755329,0.233391,20.663928,6.873136,14.414629,21.055176,16.777379,11.527210,0.105469,0,0,0,0
70,-6.539899,96.207840,-15.847001,24.758160,-34.042080,0.910859,0.283030,11.649394,11.053387,11.063003,24.768569,14.372810,18.459743,0.114746,0,0,1,0
71,-15.223886,111.994209,-20.750397,30.317753,-33.474327,0.842704,0.246120,17.062772,13.080037,12.313831,20.234050,17.909680,13.694411,0.108887,0,0,0,0
72,-27.247021,119.606758,-37.495621,46.579140,-29.239613,1.187031,0.236665,17.290788,5.941032,11.219122,17.444231,18.327980,17.093516,0.109375,1,1,0,0
73,-32.412994,132.173889,-42.777954,42.591194,-40.734016,0.954687,0.212380,16.852358,6.729760,11.399294,15.227559,12.671138,12.736073,0.098145,0,0,0,0
74,-39.983253,143.660172,-56.232742,45.827976,-45.308357,0.853060,0.222833,18.330906,18.398740,13.553021,13.706509,15.844488,14.024972,0.090820,0,0,0,0
75,-16.926046,114.513794,-21.815254,29.290215,-28.885921,0.863262,0.267592,15.747137,8.739460,14.029999,11.659149,20.009893,17.759895,0.089355,0,0,0,0
76,-16.417274,113.920441,-25.031845,34.446228,-15.692186,1.035177,0.337975,17.489669,10.461342,15.023281,11.167437,15.581128,14.645924,0.046387,0,0,1,0
77,-5.964627,116.093384,-20.123365,30.585779,-18.139889,0.934225,0.319104,20.378621,9.614520,11.671776,17.342756,18.901265,12.722299,0.060059,0,0,0,0
78,-16.630566,105.498856,-26.804192,33.315712,-15.237961,0.768752,0.279992,27.607828,12.014119,19.212196,16.741037,17.053142,15.629963,0.086426,0,0,0,0
79,-42.660076,129.686432,-1.043155,19.767136,-7.318018,0.999173,0.279921,19.234141,3.695676,13.507671,19.890372,20.482246,13.159506,0.052734,0,0,0,0
80,-60.007961,124.728561,-11.248302,23.850616,2.159056,0.758148,0.239653,24.084130,4.609597,11.533554,12.487522,21.985422,15.155506,0.050293,1,0,0,1
81,2.181370,93.340744,-34.587143,40.496368,-9.827316,1.339076,0.296734,12.106551,9.598859,14.167800,23.196046,16.945247,15.330247,0.099609,0,0,0,0
82,1.342281,88.765617,-30.477825,43.748924,-15.322628,1.104918,0.285076,23.933019,12.569820,11.183276,20.104607,17.249518,13.436846,0.095703,0,0,0,0
83,-1.188643,91.966766,-29.911091,38.819077,-12.909292,0.806570,0.279792,24.991124,14.049850,13.337202,15.019933,18.642379,15.959925,0.096680,0,0,0,0
84,-8.289148,99.345657,-20.041096,36.598957,-20.158194,0.668266,0.260731,19.203751,16.219907,13.645415,16.646005,16.613230,15.895537,0.085449,0,0,1,0
85,9.509860,73.552071,-23.282330,37.881485,-28.702885,0.806420,0.254850,36.218389,12.636021,12.079140,13.542055,19.169781,15.550624,0.175781,0,0,0,0
86,-11.890210,98.407822,-19.512775,44.429924,-30.261787,0.830522,0.254285,17.614447,11.879311,15.327027,14.038294,19.696238,15.838266,0.109863,0,1,0,0
87,-2.395768,106.864532,-14.148567,35.680275,-18.092358,0.636815,0.303089,19.101943,8.571389,11.881973,16.428459,15.848042,13.011674,0.088867,0,0,0,0
88,-2.996942,97.566223,-18.908720,42.291679,-18.393108,0.784510,0.276753,20.902203,13.070290,14.945587,15.222478,13.894527,13.209240,0.094727,0,0,1,1
89,1.709457,101.352142,-22.610779,29.464417,-27.383810,0.829145,0.262115,21.844293,18.096044,12.164002,14.551681,16.215751,13.609325,0.105957,0,0,0,0
90,6.400064,103.246567,-34.374893,24.045332,-22.259247,0.952875,0.252667,22.910392,9.894741,14.032213,13.341894,16.081119,16.085325,0.109863,0,0,0,0
91,9.588476,118.699661,-29.597965,30.975712,-16.354441,1.025547,0.289653,18.457631,10.701436,14.104413,12.089302,14.866225,14.804035,0.085449,0,0,0,0
92,2.594635,112.592789,-35.642708,36.335175,-12.115441,0.900040,0.296846,24.630637,9.258105,13.302186,22.397514,19.617000,14.260169,0.079102,0,1,0,0
93,-0.857071,115.222961,-37.024853,35.258247,-21.182137,1.407064,0.275513,18.746831,10.314837,10.564917,13.273464,14.269152,13.335313,0.087891,0,0,0,0
94,-10.533589,125.700821,-39.469521,45.289833,-26.855324,1.271571,0.274363,17.849428,10.637459,13.665236,13.892486,11.763845,14.286698,0.080078,0,0,0,0
95,-15.342259,128.064590,-35.713833,50.031387,-29.520712,0.975187,0.233930,29.305136,7.548320,10.926998,13.426768,16.523459,14.644430,0.098145,0,0,0,0
96,-17.163528,138.187408,-45.521469,53.514214,-41.575825,1.043496,0.224323,36.256232,9.251123,9.912603,15.061688,15.053423,15.058538,0.094238,1,0,0,1
97,16.973461,94.831833,-30.472359,37.467369,-14.506752,0.840320,0.333688,31.985800,10.680680,11.727667,14.285273,15.790422,17.059727,0.105957,0,0,0,0
98,27.722322,89.939125,-38.413506,32.063786,-18.624083,0.799595,0.269005,20.999976,8.619160,8.830856,12.046995,15.906893,13.635005,0.148926,0,0,0,0
99,25.860449,86.488487,-29.098980,38.902763,-15.651772,0.771438,0.288095,21.621034,5.947717,16.285979,18.337026,15.125375,15.018474,0.149414,0,0,0,0
100,-18.244781,89.619270,-33.284027,51.708076,-19.019062,0.654743,0.218585,20.456426,14.764860,16.681005,12.562692,16.192996,17.433735,0.106934,0,1,1,0
101,16.351559,84.758034,-33.914619,36.295158,-18.040707,0.830987,0.291084,14.165181,13.753725,10.234254,14.478134,17.135099,15.981496,0.129883,0,0,0,0
102,2.532257,94.724869,-30.883671,39.798580,-17.305481,0.778109,0.258997,22.091405,15.119306,10.765547,16.375452,18.388893,16.722366,0.131836,0,0,0,0
103,-3.206242,94.454269,-19.278114,35.865082,-11.874847,0.410533,0.252726,27.946876,14.363588,8.150402,14.261576,11.057262,12.355057,0.102051,0,0,0,0
104,-14.873382,103.167580,-32.056156,39.305828,-18.441929,0.696695,0.210612,24.753058,8.170104,10.983926,11.135012,9.417185,14.740397,0.106934,0,0,0,1
105,11.143250,89.234993,-32.295570,32.211365,-14.102692,1.038156,0.289223,12.917974,7.429671,22.275756,17.208740,15.683234,16.721987,0.129395,0,0,0,0
106,4.424455,95.292130,-33.004662,29.857689,-5.447769,0.663975,0.279643,21.139961,13.107350,12.920482,17.190625,17.591916,17.233988,0.123047,0,0,0,0
107,-11.450825,93.736969,-29.946295,41.843014,-19.575298,0.819001,0.235306,15.863916,8.820766,11.704908,13.607561,13.322854,16.690043,0.126465,0,0,0,0
108,17.885826,80.766449,-28.514145,32.161713,-19.936604,0.787189,0.301077,33.308459,15.855259,16.119058,17.207239,16.799654,15.696611,0.130859,1,1,0,0
