subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,spec_con0,spec_con1,spec_con2,spec_con3,spec_con4,spec_con5,zrc,lane0,lane1,lane2,lane3
0,-334.531158,144.074966,49.104836,1.279208,6.979891,5.737724,0.036191,27.925319,11.755507,12.917312,22.831872,19.459416,18.234177,0.017090,0,0,1,0
1,-283.764252,177.174133,32.464001,-8.203268,16.697765,0.385628,0.083530,29.703414,13.337880,20.210980,29.193949,26.455778,23.881474,0.022949,0,0,0,0
2,-308.534668,162.538330,45.268570,2.493809,16.135033,0.325726,0.061044,27.179754,10.260432,18.321308,20.982684,26.925292,24.897805,0.018066,0,0,0,0
3,-329.154419,149.989868,56.548717,15.714083,23.549755,0.307612,0.056961,24.806750,7.356546,16.914891,21.495222,25.284482,22.161037,0.015137,0,0,0,0
4,-319.646729,158.960236,54.141045,5.027413,15.073017,0.345519,0.053040,24.388328,5.243401,18.304019,17.512485,22.746438,21.030548,0.011230,1,0,0,0
5,-300.603668,173.009399,48.808693,-3.008252,12.575678,0.183966,0.064429,25.949626,12.769949,24.925380,20.633488,25.126905,18.196260,0.015625,0,0,0,0
6,-318.098846,162.012299,59.119637,10.639950,18.663151,0.231705,0.053366,22.465603,16.623021,18.093331,27.021179,27.079109,21.364380,0.014160,0,0,0,0
7,-335.329987,148.111176,63.025814,19.743551,20.783068,0.429982,0.041473,38.193329,14.193019,17.985420,19.726203,19.874100,17.947535,0.012695,0,0,0,0
8,-325.475586,151.086548,51.711617,8.625069,14.486097,0.317442,0.038593,27.002050,9.986399,13.995050,16.908296,19.651077,14.341028,0.015625,0,0,0,1
9,-301.815033,174.605438,58.334179,11.432829,23.168770,0.340090,0.083259,32.346335,8.803553,14.302664,21.714631,24.629667,22.829472,0.016113,0,0,0,0
10,-317.446411,161.614304,58.402580,14.361336,26.310564,0.217435,0.058863,15.425409,8.245765,15.272974,19.390842,23.677230,18.109259,0.017090,0,0,0,0
11,-333.656219,148.207901,58.871758,16.211342,24.711546,0.334477,0.044602,18.387942,10.763466,17.473209,19.568631,26.632166,17.732009,0.018555,0,0,0,0
12,-339.115051,144.999054,62.210266,18.470509,20.840694,0.406588,0.035876,20.887804,11.105939,14.289195,24.914897,20.433067,16.330879,0.016602,0,1,0,0
13,-282.893707,177.381012,32.645134,-4.141945,23.639307,0.321535,0.087713,21.598747,11.859727,14.624357,23.820804,27.550292,25.959376,0.019043,0,0,0,0
14,-304.027313,161.181213,35.115334,-2.021316,20.541031,0.258144,0.063080,32.132057,11.089446,18.336101,25.883287,29.793215,25.329350,0.021973,0,0,0,0
15,-325.530823,149.265533,45.743568,1.907204,12.998284,0.269557,0.046316,20.626886,8.892098,17.982708,31.027846,27.698011,24.763752,0.019043,0,0,0,0
16,-336.417389,141.808228,49.458618,6.967782,16.197065,0.398276,0.038740,17.873980,7.283997,16.203584,25.766177,24.735462,18.654606,0.016113,0,0,1,0
17,-314.852142,164.458252,58.355244,9.446278,18.088749,0.293061,0.057021,32.988891,11.861449,17.297646,25.238795,21.836473,20.598848,0.012207,0,0,0,0
18,-329.464661,153.546692,63.804260,18.626785,18.987576,0.317405,0.051958,22.193947,10.664206,16.630013,19.125121,19.188937,16.661245,0.011719,0,0,0,0
19,-343.530457,141.837387,63.916939,19.862732,18.045361,0.354525,0.041104,24.788203,11.121204,19.617820,24.963559,19.616963,17.578597,0.013672,0,0,0,0
20,-350.068756,136.569519,63.946781,18.359419,12.198043,0.369070,0.034544,29.072484,13.495188,21.448071,23.068953,24.816351,18.888058,0.011719,0,0,0,0
21,-361.403137,126.500412,65.187256,25.250105,16.832111,0.277538,0.031588,24.510179,18.684309,17.370713,30.406125,22.163369,16.143384,0.009766,0,0,0,0
