subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,lane0,lane1,lane2,lane3
0,-111.083923,187.618332,-70.779205,41.046104,28.823414,1.116572,0,0,0,1
1,-50.469734,146.584381,-53.615139,64.044479,20.264875,0.958195,0,0,0,0
2,-30.252216,125.581635,-64.354492,73.752945,-5.567696,1.235748,0,0,1,0
3,-45.099236,132.396378,-47.478714,81.225014,-2.418962,0.743095,0,0,0,0
4,-42.991642,130.152588,-54.529839,72.534561,-8.903206,1.021112,0,1,0,0
5,22.279524,90.794907,-24.446362,52.835075,1.221074,1.006009,0,0,0,0
6,3.426116,108.584930,-34.150574,51.920742,-0.284418,0.678476,0,0,0,0
7,-2.205619,108.911102,-41.577637,54.259373,2.333657,0.696713,0,0,0,0
8,-22.779297,113.518593,-38.700668,50.766350,5.926727,1.086389,1,0,0,0
9,-4.477578,98.064476,-13.664162,49.040504,8.378133,1.228695,0,0,0,0
10,-9.767954,98.445374,-31.425323,56.528233,2.602052,1.308321,0,0,0,1
11,-28.542166,106.788292,-27.255177,51.828804,8.533984,0.524731,0,0,0,0
12,-19.710194,110.376099,-37.695580,48.874100,10.444197,1.364613,0,0,1,0
13,21.787434,83.578232,-23.914143,47.358807,4.268970,0.519188,0,0,0,0
14,-5.165437,106.803574,-35.916939,54.286552,-0.381715,0.683654,0,0,0,0
15,-10.476464,109.741867,-24.118238,49.311939,6.317078,0.852989,0,0,0,0
16,-21.650763,124.697220,-39.685867,50.538902,10.899290,0.763336,0,1,0,0
17,11.073979,92.385437,-29.959610,51.630863,9.862318,0.693403,0,0,0,0
18,-5.668472,111.618912,-41.629990,56.102921,4.142503,0.948268,0,0,0,0
19,-81.929451,70.277664,8.226677,40.835190,15.190478,0.320785,0,0,0,0
20,-83.780289,142.041351,-45.640610,35.242023,26.313938,2.537555,0,1,0,0
21,9.806497,94.703293,-24.899975,57.105530,9.463133,2.940603,0,0,0,0
22,-5.812863,118.601791,-47.777321,59.318687,14.056757,1.126772,0,0,0,0
23,-41.348415,66.439407,-5.399697,44.465179,17.389585,1.166105,0,0,0,0
24,-68.035965,148.599182,-43.416637,23.635799,26.519432,1.648882,0,0,0,1
25,-10.646445,106.614143,-33.155895,62.742271,4.390325,0.881276,0,0,0,0
