subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,spec_con0,spec_con1,spec_con2,spec_con3,spec_con4,spec_con5,zrc,lane0,lane1,lane2,lane3
0,-497.775543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000097,14.040731,8.947159,14.027109,10.395543,13.111643,12.871594,0.448730,1,1,0,0
1,-29.004648,116.836472,-21.775467,78.244171,-18.349388,0.789916,0.313695,7.088655,11.025038,16.567847,20.732862,14.684281,18.507510,0.056152,0,0,0,0
2,-39.989933,114.288788,-26.963121,52.195900,-20.368431,0.665084,0.292982,11.578585,10.230151,21.278356,26.841132,17.238776,14.779489,0.076172,0,0,0,0
3,-23.710503,112.923141,-10.927822,63.573040,-21.082466,0.951025,0.343796,9.394504,11.156951,14.548894,24.132298,22.367224,15.466127,0.071777,0,0,0,0
4,-49.928864,126.769867,-30.752544,60.571110,-27.586109,0.539914,0.267382,12.626314,17.879211,14.436105,22.596336,16.615261,15.943306,0.062988,0,0,0,1
5,-1.049992,134.386826,-48.871685,63.023926,-35.610718,1.202814,0.360680,13.369362,16.103374,11.493582,21.012457,14.174474,12.041033,0.075195,0,0,0,0
6,-30.035406,112.421631,-17.713762,52.244049,-16.271011,0.498782,0.310274,8.854713,10.063938,13.408832,22.033538,22.289426,14.627815,0.059570,0,0,1,0
7,-4.716238,130.327423,-33.731331,57.799042,-28.571314,0.729076,0.340929,13.127225,6.468387,19.857421,19.305871,14.030280,12.154753,0.065918,0,0,0,0
8,-37.375809,123.575699,-21.913269,52.012802,-19.156021,0.442492,0.266672,9.769619,11.896254,15.531048,20.748560,13.706780,13.863677,0.067383,0,1,0,0
9,-6.049479,140.582306,-46.909927,56.954735,-35.656120,0.672446,0.297721,9.638123,15.924215,13.637171,14.562599,9.917195,13.652207,0.074219,0,0,0,0
10,-46.988014,124.999130,-23.086399,53.331528,-12.706501,0.393294,0.267233,16.120162,12.326217,13.651828,19.494999,22.571179,15.894779,0.063477,0,0,0,0
11,2.821860,128.965393,-38.050865,46.962051,-22.219185,0.723868,0.360272,7.392545,14.280395,16.324577,17.907067,11.902142,12.300989,0.069824,0,0,0,0
12,-13.200080,149.266815,-54.605122,46.992668,-17.370731,0.883650,0.361708,12.868892,19.084477,11.637692,19.637832,16.411809,16.250467,0.056641,1,0,0,0
13,-44.586910,124.968147,-30.499031,58.099026,-9.674452,0.564866,0.304017,12.382242,11.343230,13.665144,19.640434,21.656438,15.508160,0.059570,0,0,0,0
14,-8.771730,115.267960,-39.664543,41.414787,-13.033409,1.082624,0.260323,9.963689,5.910406,12.034260,15.209104,13.814738,14.958382,0.090820,0,1,0,0
15,-26.358940,129.415359,-21.669691,64.435783,-22.742085,0.552515,0.325011,5.599228,8.776316,14.481521,22.953799,16.073368,16.838859,0.059570,0,0,0,0
16,-5.118699,125.125595,-36.709244,45.649033,-27.555191,1.156742,0.269385,11.386331,9.047445,13.254246,16.802471,12.729840,12.967926,0.090820,0,0,1,0
17,-43.114044,126.485527,-16.737076,67.114059,-18.683853,0.515983,0.309282,6.510600,10.893133,14.222950,26.397590,14.330405,15.606749,0.064941,0,0,0,0
18,-62.048733,131.044357,-14.566183,39.209656,-7.016533,0.824923,0.242694,11.082571,7.303191,18.553203,20.505816,18.897333,16.895903,0.063965,0,0,0,0
19,-9.670268,118.142235,-27.155510,53.899628,-14.908937,0.774189,0.318291,8.980289,12.062004,11.884697,16.705077,15.016863,14.151274,0.074707,0,0,0,0
20,-42.031082,135.395233,-26.848938,54.427414,-10.899445,0.600446,0.310968,8.432346,9.362937,15.045741,24.363833,16.911831,16.764571,0.047852,0,0,0,1
21,-11.281793,140.020355,-52.751411,51.139320,-29.098944,0.688659,0.292346,11.265287,12.450125,12.169649,15.375173,15.846778,12.934402,0.070312,0,0,0,0
22,-17.369429,132.189117,-40.083870,35.604759,-9.262007,0.772271,0.265127,10.310534,10.749847,13.522313,16.417555,14.730249,14.077225,0.073242,0,0,1,0
