subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,lane0,lane1,lane2,lane3
0,-25.382605,92.199219,-25.725525,56.297905,-7.319335,1.297638,1,0,0,1
1,-24.537384,112.280136,-27.299900,54.945023,-16.724352,0.675398,0,0,0,0
2,-49.138161,118.983810,-33.536278,50.869400,-10.700144,0.825948,0,1,0,0
3,-60.822231,126.204628,-35.508976,54.523262,-7.664012,0.859489,1,0,1,0
4,-33.152725,109.650063,-21.463329,59.169006,-14.660963,0.719002,0,0,0,0
5,-52.372189,117.419464,-30.798998,43.199833,-2.026821,0.803692,0,0,0,1
6,-72.953865,155.126129,-33.843033,47.226768,-0.545976,0.915361,0,0,1,0
7,-69.908127,147.930115,-31.826675,41.662212,2.116436,1.290128,1,1,0,0
8,-34.226994,109.454422,-26.085358,43.257267,-9.588996,0.670957,0,0,0,0
9,-62.182808,137.556091,-28.174513,36.308594,-9.837984,0.815154,0,0,0,1
10,-56.437897,145.891159,-19.782711,34.422573,6.718684,0.875634,1,0,0,0
11,-66.122627,144.830688,-25.954056,20.187691,7.086868,1.407310,0,0,1,0
12,-55.250031,136.121185,-12.033669,28.330830,2.381498,0.646972,0,1,0,0
13,-60.531246,157.018280,-23.808519,37.432255,2.187337,0.804762,1,0,0,0
14,-67.746368,152.904495,-30.091408,24.962378,3.813740,0.815723,0,0,0,1
15,-104.934723,172.387695,-38.131760,43.108994,-1.439523,0.829965,0,0,0,0
16,-57.272739,132.086838,-20.307171,31.413397,-3.936118,0.896970,1,1,0,0
17,-25.019249,88.803772,-11.468439,40.352093,6.469983,0.598226,0,0,0,1
18,-56.561398,138.431793,-34.180458,45.330070,-17.734310,0.799172,0,0,1,0
19,-80.085213,146.152527,-37.332806,40.068687,1.556965,0.938942,1,0,0,0
20,-71.411827,154.205688,-22.871883,46.431030,9.843314,0.393926,0,1,0,0
21,-68.713455,139.906342,-18.207443,39.426704,9.994186,0.607688,0,0,1,0
22,-97.801086,180.629395,-29.384235,40.948463,10.957140,0.734424,0,0,0,0
23,-110.074486,176.308304,-28.550713,39.606361,14.980642,0.769843,1,0,0,1
24,-36.824841,116.004608,-16.384144,47.474297,-15.396358,1.085155,0,0,0,0
25,-59.805435,142.660812,-26.407455,35.761177,-7.280522,0.591684,0,0,1,0
26,-74.811241,153.606781,-22.987968,29.082264,-0.680773,0.714008,0,1,0,0
27,-50.892796,119.785446,-8.819771,28.563656,-0.860803,0.763410,1,0,0,1
28,-27.336853,106.466705,-17.940599,53.901993,-3.430968,0.818034,0,0,0,0
29,-45.844345,137.777100,-27.620392,39.617722,-6.291471,0.843544,0,0,0,0
30,-45.609985,128.773026,-14.658787,52.872620,0.845549,0.819445,0,0,1,0
31,-67.948822,131.873505,-16.286489,34.532875,5.296910,0.954266,0,0,0,0
32,-75.121368,140.146179,-20.022564,30.118017,15.310146,0.910483,1,0,0,1
33,-48.983238,120.445602,-22.976934,54.435692,-2.375114,0.581623,0,0,0,0
34,-54.517727,121.518784,-24.198368,34.347187,3.584278,0.489472,1,0,0,0
35,-53.055599,123.628716,-23.423588,34.891777,-0.380225,0.822077,0,0,0,0
36,-63.223618,123.095512,-2.953010,36.009022,9.845548,0.755139,0,0,1,0
37,-48.524448,124.110031,-16.409195,28.461765,11.998970,0.753625,0,0,0,0
38,-54.052254,142.518219,-18.838919,30.848923,7.921775,0.912129,0,0,1,0
39,-68.884285,130.175690,-21.376476,39.135368,2.816029,1.014702,0,0,0,0
40,-52.829247,118.551132,-11.588232,12.842836,8.028004,0.854739,0,1,0,0
41,-54.689575,118.002312,-14.064989,37.544395,11.062830,0.681938,0,0,0,0
42,-50.960930,118.404724,-9.983644,17.686756,10.314463,0.762816,0,1,0,0
43,-50.006893,127.101349,-18.849564,42.298279,5.778592,0.879093,0,0,0,0
44,-61.451954,122.652405,-5.493845,22.176876,8.229449,1.060754,0,0,0,1
45,-56.473015,117.089447,-19.087507,38.755077,10.859611,0.883168,0,0,0,0
46,-60.613937,128.010101,-8.591654,34.198669,11.873292,0.638652,0,0,0,1
47,-55.445831,128.039352,-13.461506,34.254326,3.601616,0.968084,0,0,0,0
