subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,lane0,lane1,lane2,lane3
0,-360.725800,50.167202,-17.285263,22.555500,-18.071527,0.000000,1,0,0,1
1,-242.372803,108.024582,-8.971855,46.441277,-10.232790,0.185810,0,0,0,0
2,-349.552765,125.877098,21.838144,34.081268,12.187067,0.381116,0,0,1,0
3,-240.623489,170.367828,-0.332756,44.658676,15.191667,0.409570,0,0,0,0
4,-260.138733,160.573242,-13.694589,41.556519,31.002050,0.419227,0,1,0,0
5,-362.611389,134.614594,32.647751,36.462791,44.779694,0.138523,0,0,0,0
6,-322.245789,108.127792,20.842983,39.219360,9.640371,1.119548,0,0,1,0
7,-322.209106,158.765289,12.499155,15.354668,29.073502,0.348561,0,0,0,0
8,-348.947174,115.143311,26.238770,38.905388,29.303783,0.730165,1,0,0,0
9,-374.013855,128.518036,35.545456,41.424210,43.695141,0.133615,0,0,0,0
10,-367.281464,95.969086,22.160854,43.989319,28.006769,0.414026,0,0,0,1
11,-289.335266,189.372772,25.935677,25.734863,21.130983,0.200623,0,0,0,0
12,-294.205048,114.658035,1.119872,35.845695,16.705688,0.253958,1,0,0,0
13,-435.726013,109.652191,75.512695,46.052170,31.258043,0.121988,0,0,0,0
14,-287.755005,65.714813,14.238847,49.691135,8.791224,3.715473,0,0,0,0
15,-299.858978,164.957550,21.749046,50.150574,38.946243,0.331476,0,0,0,0
16,-410.662018,119.154251,55.240768,35.737644,33.497696,0.775322,0,1,0,0
17,-395.210938,136.116516,61.532524,36.049580,38.446957,0.141096,0,0,0,0
18,-396.968750,115.042969,50.225365,47.944176,35.841370,0.263066,0,0,0,1
19,-265.211151,149.170258,-10.540304,54.983486,25.793545,0.491536,0,0,0,0
20,-295.375946,153.232910,3.920542,40.768456,23.494095,0.903839,1,0,0,0
21,-361.878693,151.286728,43.211197,27.333790,33.723442,0.234660,0,0,0,0
22,-258.005981,92.174210,-22.957829,53.296124,3.721804,0.852305,0,0,1,0
23,-299.337036,135.658188,-2.880569,56.235149,16.313814,0.330457,0,0,0,0
24,-316.604980,135.138870,2.578583,42.945446,15.786624,0.489956,0,1,0,0
25,-419.820648,114.853470,65.094849,49.989815,45.396965,0.152060,0,0,0,0
26,-266.527405,71.662514,3.023171,63.967224,16.142075,0.769862,0,0,0,1
27,-321.986694,175.673935,25.269260,13.637792,35.073120,0.307893,0,0,0,0
28,-306.715210,158.024078,3.923096,27.733551,32.716198,0.463017,0,1,0,0
29,-403.930847,135.769775,70.465523,30.692579,22.319214,0.135488,0,0,0,0
30,-373.216858,101.155846,32.517483,58.937721,30.043818,0.312991,0,0,0,0
