subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,spec_con0,spec_con1,spec_con2,spec_con3,spec_con4,spec_con5,zrc,lane0,lane1,lane2,lane3
0,-511.028229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.726036,7.726036,7.726036,7.726036,7.726036,7.726036,0.102051,1,0,0,0
1,-117.676285,141.060013,-30.651062,60.664215,0.412437,2.226749,0.205622,13.098145,20.677439,15.984587,19.390874,15.005202,23.038553,0.043457,0,0,0,0
2,-122.805855,149.978729,-34.100128,54.368782,-5.603879,0.969669,0.175205,10.498510,18.538641,14.121429,15.047021,18.446516,18.012762,0.035156,0,0,0,0
3,-128.233307,145.005844,-29.843042,55.778538,-1.630508,0.398654,0.168507,13.536004,7.280824,20.543492,14.239610,16.921460,17.309069,0.033203,0,0,0,0
4,-128.768509,131.450745,-36.135925,55.869507,-6.929769,0.829390,0.133217,26.934072,11.348294,19.195807,19.095500,15.617560,20.540565,0.060059,0,0,0,1
5,-122.471245,127.380066,-33.927696,63.544991,-10.877924,0.762728,0.160472,14.739960,19.160729,13.416508,16.448664,14.470470,19.208508,0.054199,0,0,0,0
6,-133.842911,140.073914,-30.008656,57.932262,-5.470736,1.668742,0.148942,16.077533,11.578513,16.335356,19.689640,18.301327,19.175000,0.026367,0,0,0,0
7,-161.621841,151.119049,-34.608463,47.012817,-5.121056,0.304413,0.114146,20.832085,11.712191,16.667688,21.053591,19.138912,19.451075,0.039062,0,0,0,0
8,-186.390961,135.614685,-35.438393,65.015038,4.678737,0.309721,0.114296,26.827932,19.359308,19.375959,27.890396,20.175013,21.570409,0.038086,0,1,0,0
9,-174.896744,134.281982,-28.413334,60.779724,0.477978,0.593126,0.146061,21.313312,23.097026,25.982961,34.384735,18.047929,20.314837,0.032227,0,0,0,0
10,-176.787735,141.634216,-33.459305,62.565277,-2.955296,1.994735,0.111420,15.242413,12.872716,20.089713,20.638433,21.592521,24.505998,0.045898,0,0,0,0
11,-162.722061,141.052765,-31.088251,50.859028,-0.924618,0.341106,0.108128,16.901203,11.051359,22.513866,21.135365,16.926521,18.873733,0.049805,0,0,0,0
12,-209.881836,124.541283,-31.301975,62.760857,5.064647,0.249374,0.083978,23.047650,18.931381,22.449204,30.372559,23.382159,25.094836,0.056152,0,0,1,0
13,-195.405273,128.657227,-30.231468,57.988297,2.845048,0.506626,0.115368,24.600973,23.677750,17.105789,21.193794,18.534221,21.642339,0.042969,0,0,0,0
14,-189.223740,134.533386,-32.700623,61.197628,-2.140331,1.642919,0.102209,17.528649,14.409105,21.125155,26.839032,19.702464,22.602888,0.032715,0,0,0,0
15,-189.296249,130.597382,-25.310501,45.821720,-6.909118,0.238733,0.093678,16.321697,19.595881,20.688104,20.694430,15.572943,18.604847,0.049805,0,0,0,0
16,-223.887772,112.628220,-31.358803,63.952339,4.012445,0.369519,0.071547,27.018941,22.801791,25.614952,29.571324,21.747857,22.329610,0.055664,1,0,0,0
17,-151.958420,140.784515,-26.608456,60.957722,-1.183823,0.960044,0.179651,9.250959,15.941582,20.661100,19.724798,15.348156,19.127540,0.031250,0,0,0,0
18,-157.117493,152.240936,-36.874138,66.625549,5.906464,0.856544,0.167107,15.738984,11.055396,19.884893,21.339941,18.871575,17.581421,0.020508,0,0,0,0
19,-151.983841,146.083282,-29.886400,60.935047,-1.691882,0.366415,0.162693,14.322718,12.458930,19.808903,29.694158,15.911764,17.680905,0.031738,0,0,0,0
20,-174.078690,139.737518,-40.209961,59.101944,-5.044197,0.369366,0.131526,31.692411,18.496026,22.086524,23.825540,19.603087,24.600725,0.038574,0,1,0,0
21,-156.396881,136.490814,-27.341061,60.758583,0.061260,0.624070,0.158330,19.987854,23.611373,21.837892,20.926791,17.940488,22.682990,0.041504,0,0,0,0
22,-163.681992,147.870621,-37.145660,66.234749,2.257998,0.564729,0.141289,13.493652,13.836376,17.664857,19.813105,13.531685,20.100723,0.035156,0,0,0,0
23,-170.985504,132.769958,-22.047829,55.845871,-2.751883,0.415860,0.120385,17.667955,14.226450,23.356016,24.624299,12.198712,15.980116,0.047363,0,0,0,0
24,-184.683472,134.138336,-42.630379,54.445114,-3.730335,0.314727,0.112055,18.494043,20.913931,23.205632,23.294105,17.982710,22.101963,0.047363,0,0,0,1
25,-172.859528,130.724854,-35.779747,61.063553,2.377091,0.619930,0.131290,17.778379,22.268279,19.159387,22.735817,17.990607,17.343206,0.031738,0,0,0,0
26,-182.000717,138.365341,-32.791435,67.002586,4.082077,1.264738,0.116501,12.212854,10.857862,16.887215,22.305609,16.663300,26.211704,0.038574,0,0,0,0
27,-183.559097,135.605347,-27.432209,56.134594,-3.525972,0.399282,0.102845,17.009747,13.879358,25.444647,18.968505,18.137394,20.745357,0.044434,0,0,0,0
28,-212.728119,125.766113,-31.721897,53.519440,-1.279884,0.350846,0.086768,19.096862,22.757566,24.313839,27.218703,23.088081,23.404529,0.051758,0,0,1,0
29,-189.803101,113.128448,-23.373272,60.316391,4.810958,0.849038,0.130152,21.459938,18.693663,31.113417,23.368558,18.470498,19.088688,0.037598,0,0,0,0
30,-192.855148,132.297485,-29.079212,66.508141,-0.859313,2.201414,0.106807,10.787975,11.243455,18.745835,22.617499,17.490951,23.240470,0.040527,0,0,0,0
31,-191.137985,122.962097,-26.505238,46.611153,-5.535299,0.248342,0.094170,10.833474,17.960460,21.106319,19.837929,18.601461,25.873970,0.050293,0,0,0,0
32,-229.518295,109.689072,-33.533279,55.357391,-2.578438,0.371095,0.072751,15.102659,20.105345,24.459679,24.580975,22.243196,24.099140,0.060547,1,0,0,0
33,-141.763077,152.184967,-32.812885,56.687950,-2.099792,1.744401,0.171405,16.665631,11.059477,19.619519,15.798120,19.640840,18.497496,0.037109,0,0,0,0
34,-151.536499,154.384445,-36.460342,63.651421,-5.293407,0.588795,0.163827,27.861074,9.533298,15.429805,21.755645,16.778964,20.806813,0.034180,0,0,0,0
35,-146.373795,137.825867,-27.435432,61.249603,0.600133,0.431187,0.161045,20.207207,14.904753,18.702969,18.348385,13.644475,19.100465,0.040527,0,0,0,0
36,-176.578613,140.672729,-36.604126,64.477158,1.546769,0.280786,0.137107,14.294234,22.761028,28.742640,23.244011,18.079203,22.487828,0.038086,0,0,0,1
37,-149.167480,141.573563,-23.091240,56.019897,-2.310124,0.946425,0.152361,19.260065,11.511111,16.075897,21.793683,17.937082,17.438020,0.053711,0,0,0,0
38,-159.897125,150.986298,-34.552559,63.442524,-0.741957,0.775080,0.144628,15.713183,11.053529,14.363486,14.016023,18.449786,21.530646,0.041992,0,0,0,0
39,-172.909988,131.362396,-23.404373,56.250481,-0.370200,0.357073,0.121933,18.129748,14.742933,18.359868,17.227156,14.588373,18.229143,0.025879,0,0,0,0
40,-191.159302,133.687469,-36.252045,60.944321,0.361341,0.505895,0.111635,24.065681,22.944009,23.068311,22.922984,20.606553,22.209651,0.043457,0,1,0,0
41,-144.711395,132.893433,-23.863583,57.424370,2.814593,0.985259,0.168227,15.957425,20.699221,14.997386,20.178993,17.647713,16.933623,0.032715,0,0,0,0
42,-151.706268,154.250381,-38.217735,63.307735,-4.337432,1.043411,0.166807,21.936530,14.473711,18.451504,20.528390,14.841744,22.497969,0.037598,0,0,0,0
43,-147.745331,135.771393,-18.290863,49.320541,-3.962454,0.354725,0.151144,16.180970,18.528674,13.587415,18.584301,13.144195,16.905374,0.041992,0,0,0,0
44,-179.124069,152.325806,-31.583496,61.009354,1.092943,0.392029,0.138386,14.250968,14.893628,25.419496,20.063515,20.493428,19.160406,0.028809,0,0,1,0
45,-160.536850,135.817581,-28.317638,58.659241,4.840316,0.869856,0.158263,18.152508,15.877475,22.696129,20.022406,21.025570,20.238314,0.035645,0,0,0,0
46,-168.896057,148.112991,-37.884941,62.644199,1.157122,0.792441,0.137944,11.923624,11.264830,13.863280,25.095571,19.646659,19.440342,0.032227,0,0,0,0
47,-168.818726,134.388580,-16.573372,51.773987,-4.606771,0.439619,0.118385,19.749615,15.834449,18.959538,19.346661,17.783995,19.148223,0.047363,0,0,0,0
48,-189.220718,148.716370,-31.684093,56.754425,2.918224,0.539922,0.112387,15.429040,15.438686,23.139933,28.252736,20.850696,23.991561,0.041504,1,0,0,0
49,-138.509201,144.185791,-26.020210,52.130981,-2.665198,1.511099,0.171065,13.546618,11.378395,21.677234,17.832415,17.932571,16.606058,0.047852,0,0,0,0
50,-159.088745,159.360489,-34.292450,62.643677,-1.974596,0.741889,0.166709,11.813224,12.343485,17.056826,13.283254,14.132958,19.477228,0.028809,0,0,0,0
51,-142.671371,143.042572,-21.868698,54.659431,-4.421808,0.404744,0.155000,17.616295,23.579721,24.498766,19.111131,16.138770,19.701745,0.038574,0,0,0,0
52,-170.708679,143.716644,-34.663841,66.398636,-1.699137,0.264878,0.134041,17.912869,18.494128,22.137122,22.921800,20.545947,19.791338,0.036621,0,0,0,1
53,-139.371826,132.435486,-21.533279,55.128181,1.978738,0.949894,0.158847,20.233928,12.763708,13.925867,18.508268,16.921721,17.032932,0.018555,0,0,0,0
54,-159.861389,151.108932,-38.114079,61.081520,-3.425283,0.955895,0.145830,16.085658,10.009792,15.706218,18.572499,15.710738,18.787642,0.038086,0,0,0,0
55,-160.814590,126.554985,-17.789074,48.129219,-5.668581,0.335698,0.114383,14.093289,26.761260,17.999142,17.609788,15.279052,17.888427,0.062012,0,0,0,0
56,-187.690704,133.385162,-40.082653,56.561199,-0.320685,0.471990,0.099710,12.538368,15.146782,22.499654,19.494560,16.749928,21.087473,0.050293,0,0,1,0
57,-144.836548,144.933823,-26.715073,60.002232,0.992034,2.151029,0.176803,16.127578,12.849648,17.553154,18.075758,17.223837,18.417754,0.029297,0,0,0,0
58,-151.575485,154.755295,-38.074600,61.309910,-8.123262,0.672744,0.167387,15.095407,13.792432,12.605309,19.671131,15.189369,22.737544,0.026367,0,0,0,0
