subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,spec_con0,spec_con1,spec_con2,spec_con3,spec_con4,spec_con5,zrc,lane0,lane1,lane2,lane3
0,-478.035583,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.689617,6.689617,6.689617,6.689617,6.689617,6.689617,0.000000,0,0,0,0
1,-211.690384,111.177818,-13.731379,9.963097,-26.135208,0.000000,0.025819,11.161326,2.595266,5.898363,15.803664,10.962086,12.597882,0.213379,0,0,0,0
2,-22.215219,42.425541,-113.155502,14.901641,-47.753395,6.938796,0.185516,6.664466,7.473705,6.635709,9.606072,7.547250,17.039101,0.220215,0,0,0,0
3,-331.181458,78.098633,-17.863987,4.922116,-5.899614,0.456997,0.006110,13.438432,6.580121,11.610431,9.834401,11.634363,13.657881,0.138184,0,0,0,0
4,-317.205566,84.087769,-15.799087,9.219982,-2.770236,0.709816,0.008845,16.998519,6.659780,16.214251,13.713873,14.821575,13.887616,0.105957,0,0,0,0
5,-248.969986,61.436111,-38.719666,24.123646,-13.121857,1.694390,0.017560,11.038905,3.854900,11.014410,21.677335,12.839614,14.243538,0.173340,0,0,0,0
6,-237.866241,103.761490,-49.312080,-1.821518,-10.407744,1.141275,0.020024,16.938235,12.904807,11.438291,14.963264,17.386693,15.739122,0.092773,0,0,0,0
7,-276.381409,111.181534,-18.032665,-7.433447,-15.771784,0.863656,0.015338,17.642722,5.783968,16.208973,28.598807,17.390433,14.653525,0.070801,0,0,0,0
8,-152.913925,176.504242,-18.104275,19.892103,-8.545828,1.923718,0.115210,17.602831,6.935361,10.373814,13.231677,13.317552,13.969818,0.032715,0,0,1,0
9,-90.346962,144.255081,-18.903660,53.814568,-20.828598,0.235200,0.167396,21.329986,7.401453,10.607906,13.695282,11.986458,13.829413,0.059082,0,0,0,0
10,-84.619537,123.165352,-36.093365,51.164612,-32.952732,0.705979,0.148895,15.981547,9.784744,16.845664,14.145365,10.929809,15.779583,0.097656,0,0,0,0
11,-120.165054,131.408997,-15.952134,57.541924,-14.061338,0.790027,0.153421,33.989600,5.110898,11.960904,15.618658,12.914799,15.409583,0.061035,0,0,0,0
12,-117.423698,167.804382,-8.149210,34.371292,-10.887814,1.260228,0.196730,29.932953,5.850903,10.705330,12.540364,9.066650,17.216378,0.026855,0,0,0,0
13,-135.397430,174.007629,-12.625216,27.625038,-6.447735,0.724769,0.165356,22.769183,7.915102,14.584133,10.535147,15.998196,15.972427,0.028809,0,0,0,0
14,-150.127579,181.313217,-15.977648,26.484528,0.574834,1.141416,0.134546,27.892455,10.448946,11.255371,15.097005,14.476034,19.825158,0.033691,0,0,0,0
15,-161.287582,173.749146,-15.899138,19.999510,-4.646966,1.236811,0.095347,15.130679,6.104907,8.624126,15.988765,14.030470,15.531751,0.032227,0,0,0,0
16,-157.783371,176.526276,-31.541565,-0.725504,-5.916827,0.350140,0.087786,25.148475,11.749646,12.091518,10.609514,17.996623,15.519089,0.037598,0,0,0,0
17,-163.986008,170.169525,-18.323940,19.377357,-8.942739,0.524182,0.104402,18.326652,13.188030,10.097060,15.819173,14.624806,15.550739,0.028809,0,0,0,0
18,-42.790829,154.261475,-55.492634,35.491272,-10.598431,1.012924,0.308416,7.316359,7.011261,9.147708,9.870692,9.678126,14.103107,0.041992,0,0,0,0
19,-196.029861,151.941101,-14.288093,35.740181,2.592737,3.079311,0.062591,23.217429,2.682429,15.327765,19.702532,9.576831,16.176141,0.041504,0,0,0,0
20,-156.247467,162.847122,-22.678062,36.081642,-12.932495,1.478128,0.106966,10.730827,12.549462,11.669897,11.295497,15.963007,16.671250,0.037109,0,0,0,0
21,-175.363174,166.923492,-13.070656,23.048492,-4.170909,0.510524,0.081734,20.811791,11.741845,8.036133,11.546988,14.057346,16.986076,0.041992,0,0,0,0
22,-162.178085,179.944427,-15.665537,25.046703,3.524130,0.842785,0.100993,18.091437,6.237297,10.152825,8.787148,12.649609,16.670545,0.033203,0,0,0,0
23,-162.735352,171.664841,-13.588160,28.748558,-0.914256,0.389677,0.110651,19.937414,11.190441,17.589171,8.929565,13.547712,12.946355,0.027832,0,0,0,0
24,-159.241028,155.818115,-20.665169,24.660805,-9.139862,1.141909,0.090668,18.110613,11.359056,13.788509,13.151440,12.005059,15.685009,0.044922,0,0,0,0
25,-189.168732,174.384033,-14.682453,7.641466,-1.552913,0.479508,0.066982,19.420965,5.793070,9.771758,14.217767,15.124542,17.014774,0.031250,0,0,0,0
26,-153.983765,196.894440,-17.397213,8.007818,-2.109678,1.435996,0.110473,18.773388,15.099747,6.796616,13.072547,16.413055,19.188215,0.024414,0,0,0,0
27,-194.286331,175.714218,-5.820250,15.181416,0.915722,0.657437,0.080484,17.921710,6.859377,12.186268,15.734389,16.124136,16.184957,0.026367,0,0,0,0
