subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,lane0,lane1,lane2,lane3
0,-267.667358,202.320282,30.449940,-24.996807,6.148918,0.992905,1,0,0,0
1,-100.906075,178.235672,-31.177654,17.532513,-17.936943,0.772536,0,0,0,0
2,-100.521706,157.009094,-15.337852,37.218327,-12.944849,1.021627,0,0,0,0
3,-126.482254,145.652618,-19.617929,19.356617,-9.599443,0.699159,0,0,0,1
4,-122.406143,159.351868,-13.766172,29.811121,-19.622334,0.588754,0,0,1,0
5,-75.746269,145.511749,-46.535484,42.280708,-19.324759,0.466178,0,0,0,0
6,-75.410034,146.509247,-42.711143,43.271561,-18.820177,0.905131,0,0,0,0
7,-117.241745,164.792389,-13.997158,26.374527,-6.242425,0.652520,1,0,0,0
8,-114.664001,126.381409,-8.875212,23.073368,-7.649242,0.451930,0,1,0,0
9,-95.675468,122.849251,-31.909721,49.319939,-24.756222,1.122817,0,0,0,0
10,-144.905914,157.186996,-21.575775,35.799606,5.454729,0.356719,0,0,0,1
11,-106.364120,127.437050,-49.788010,45.779297,6.551946,1.090623,0,0,0,0
12,-177.082809,181.979538,-11.368629,4.841056,1.457345,1.003392,1,0,0,0
13,-86.640938,155.166290,-50.383217,34.550117,-31.934460,1.246746,0,0,0,0
14,-85.214737,67.249191,8.382166,47.622498,-51.803406,3.706311,0,0,1,0
15,-101.747910,151.908752,-41.875408,33.594944,-15.563437,0.848592,0,0,0,0
16,-160.674942,146.219803,-10.777905,24.505753,-1.663644,0.505273,1,0,0,0
17,-108.577965,159.925125,-42.328953,38.610016,-10.315538,0.796241,0,0,0,0
18,-118.333191,124.620804,-25.865463,45.070892,-2.419714,3.767978,0,1,0,0
19,-109.930931,125.667274,-52.614708,70.834396,12.189592,0.791049,0,0,0,0
20,-182.210327,175.591049,-16.006371,13.380644,19.129314,0.921101,0,0,1,0
21,-95.779587,149.173996,-33.905689,47.106422,-24.319553,0.667605,0,0,0,0
22,-173.209335,165.009918,-9.795135,7.199248,4.502421,0.552409,0,0,0,1
23,-80.738808,143.194336,-57.765961,33.582802,-17.165802,0.930038,0,0,0,0
24,-94.505898,136.946884,-38.192482,32.485035,-5.310133,0.941328,0,1,0,0
25,-85.286766,134.768280,-34.128380,22.154907,-18.101768,0.941065,0,0,0,0
26,-97.076698,129.996109,-25.534809,37.426628,-12.159407,0.766910,0,0,1,0
27,-130.530472,151.336395,-12.452753,28.758081,-3.917406,0.688816,0,0,0,0
28,-184.655518,178.647369,-7.022663,12.372994,12.123957,0.733466,1,0,0,0
29,-184.648453,201.947540,-29.962627,5.791170,15.739756,0.438407,0,0,0,0
30,-82.504616,82.161247,6.139220,40.410393,-44.723499,0.866087,0,0,0,1
31,-147.284943,167.790192,-27.822868,19.260145,-9.795345,0.616267,0,0,0,0
32,-118.316620,127.041985,-32.517933,56.036453,-11.926241,1.024481,0,1,0,0
33,-135.956757,185.475494,-35.096474,26.982092,9.970334,0.741701,0,0,0,0
34,-174.833923,183.145493,-5.618598,36.206787,8.106674,0.424120,0,0,1,0
35,-237.882126,158.219238,-32.381699,3.379422,19.575146,0.473587,1,0,0,0
36,-75.847656,151.011490,-45.181129,33.154404,-9.240749,0.833246,0,0,0,0
37,-132.689209,92.674370,19.699409,17.124971,-17.364283,0.612739,0,0,0,1
38,-108.325623,132.084198,-43.638683,23.479742,-27.516846,0.703212,0,0,0,0
39,-155.224335,159.064362,-28.643764,5.220702,-15.689592,0.979454,0,1,0,0
40,-85.023018,132.805542,-81.335724,19.699368,-21.050453,1.393311,0,0,0,0
41,-144.094894,169.036926,-30.386662,29.656570,0.444483,0.643810,0,0,1,0
42,-81.281975,101.733627,-33.666359,51.880985,-4.655486,0.839557,1,0,0,0
43,-58.209724,99.961487,-40.651314,38.219170,-21.279026,0.930512,0,0,0,1
44,-60.621910,127.064201,-37.092194,57.597321,-23.323181,0.822449,0,0,0,0
45,-60.327427,107.470528,-43.947281,25.306618,-22.384998,0.627206,0,1,0,0
46,-80.967857,169.144363,-27.395990,23.567747,-29.394077,0.661211,0,0,1,0
47,-69.077911,132.187943,-9.906513,38.043056,-4.867623,0.674487,1,0,0,1
48,-0.623023,165.233826,-43.894535,43.643799,-18.176592,0.869577,0,0,0,0
49,-9.095721,103.881752,-21.083570,43.860264,-19.851673,1.478402,0,0,0,1
50,-45.432224,139.483276,-53.150116,48.749454,2.091777,1.001584,0,1,1,0
51,-25.142628,134.540619,-33.960136,50.107403,-8.047926,0.657773,0,0,0,0
52,-44.319557,130.982086,-42.258991,40.999348,-5.055349,0.737782,1,1,0,0
53,-21.643373,126.309090,-38.474010,42.219761,-6.961911,0.744404,0,0,0,0
54,-31.197100,143.616669,-40.784801,38.217949,-22.383797,1.148369,0,0,1,1
55,-37.330658,120.594147,-34.631214,45.032146,-7.604944,0.860162,0,0,0,0
56,-21.299603,151.833878,-38.674038,30.434601,-15.395754,0.860546,0,1,0,1
57,-21.640081,109.725655,-2.393758,35.340790,-18.854549,0.864282,0,0,0,0
58,-86.614967,137.130493,-10.593281,29.583950,-2.303505,0.821142,1,0,1,0
59,-66.239510,132.213654,-18.065720,43.032799,-0.796848,0.892818,0,0,0,0
60,-80.556259,140.551483,-16.778820,64.558777,5.867945,0.862517,0,1,1,0
61,-52.838947,147.693268,-8.711213,46.214584,-4.309015,0.759078,0,0,0,0
62,-48.795536,159.362961,-32.161575,26.582607,-3.330036,1.178001,1,0,0,0
63,-56.608345,114.413193,-27.153582,51.969181,-10.917888,0.785369,0,0,1,1
64,-32.296978,133.278122,-35.674934,64.402328,-3.346242,0.865400,0,0,0,0
65,-67.220650,134.531845,-16.759243,59.919235,0.457999,0.787465,1,0,0,0
66,-95.728165,156.784378,-29.610292,51.543465,6.976311,0.674294,0,1,1,0
67,-35.207088,138.015503,-28.695702,55.848103,6.141876,1.036659,0,0,0,0
68,-53.683254,145.960205,-37.680969,14.250534,-25.402050,0.668642,0,1,0,1
69,-58.922852,135.814148,-27.274113,43.820709,-5.545529,0.719611,0,0,0,0
70,-53.138660,150.883820,-36.624462,39.011803,-9.401261,0.590737,1,0,1,0
71,-41.105930,139.075516,-19.816471,45.705811,-5.706434,0.559715,0,0,0,0
72,-53.620178,126.740982,-32.471867,41.572330,-13.652714,0.865157,1,1,0,0
73,-44.243832,134.350403,-25.616480,46.562473,-5.019268,0.684029,0,0,0,0
74,-44.953369,146.506485,-24.138042,54.360161,-13.072018,0.680265,0,0,1,1
75,-37.173046,149.128357,-20.007931,45.746643,-7.722405,0.897286,0,0,0,0
76,-29.742344,162.313980,-34.431908,29.897179,-23.223522,1.146391,1,0,0,1
77,-38.291634,151.754822,-16.700113,39.754997,-12.896175,0.651257,0,0,0,0
78,-51.077751,148.601639,-5.082167,39.795532,-13.531357,0.755363,0,0,1,0
79,-59.919109,150.226547,-29.096533,47.679710,-13.753260,0.905418,1,1,0,0
80,-10.544509,152.015381,-41.292923,37.093273,-29.937843,1.141230,0,0,0,0
81,-54.889965,144.123474,-24.282444,50.119843,-5.704766,0.812252,0,0,0,1
82,-81.231918,157.012756,-24.500988,52.311836,-9.244371,0.927093,1,0,1,0
83,-63.627724,138.557587,-17.889685,42.728035,-6.117428,0.659252,0,0,0,0
84,-76.503929,143.410583,-21.787239,29.857193,-22.034023,0.957980,0,1,1,0
85,-56.755920,133.157227,-18.278337,43.732735,-4.736512,0.749584,0,0,0,0
86,-62.983665,154.095886,-16.118526,32.628639,-23.638138,0.752143,1,0,0,1
87,-60.346760,143.143646,-25.689240,39.910122,3.431990,0.491135,0,0,0,0
88,-40.465946,164.926559,-39.250427,18.417908,-16.887026,0.875762,0,1,0,1
89,-44.068508,138.104553,-38.256721,35.143330,-3.673373,0.977414,0,0,0,0
90,-82.749886,131.122147,-26.485237,38.752697,4.643038,0.538248,1,0,1,0
91,-67.674721,120.065735,-20.576773,40.146538,-1.039138,0.618176,0,0,0,0
92,-76.972549,166.350616,0.147706,20.269577,-17.400728,0.999251,1,1,0,0
93,-51.084095,131.460144,-19.732962,35.028664,-14.984928,0.500836,0,0,0,0
94,-44.687668,147.396088,-31.022614,22.367775,-16.226307,0.975026,0,0,0,1
95,-49.453484,125.399605,-26.754139,42.652294,-11.105537,0.817481,0,1,1,0
96,-53.466999,123.350052,-39.445831,63.601311,-4.905336,0.658525,0,0,0,0
97,-78.062752,132.375916,-32.488369,45.184906,-4.460649,0.700348,1,0,0,0
98,-86.155632,157.452652,-30.900227,54.373909,-5.259864,0.655158,0,1,0,1
99,-43.311741,135.738495,-33.958939,46.741703,-6.156000,0.544316,0,0,0,0
100,-50.927223,147.414688,-29.964893,31.345398,-22.669172,0.723508,1,0,0,1
101,-43.789165,124.836441,-18.016041,41.599091,-8.045995,0.680859,0,0,0,0
102,-31.457115,141.573563,-23.290543,40.215729,-9.038456,0.818654,0,0,1,0
103,-42.339573,140.824036,-31.819193,43.766594,-11.652025,0.597514,1,1,0,0
104,-17.431774,124.071068,-28.515064,43.253830,-14.179798,0.939021,0,0,0,0
105,-36.717033,134.860809,-26.668728,47.445488,-18.407963,0.682136,0,0,0,1
106,-32.040127,145.057495,-37.810509,59.139633,-16.895727,0.873533,0,1,0,0
107,-31.286190,156.965836,-38.605877,47.240211,-29.256565,0.822924,1,0,1,0
108,-15.439574,140.753571,-30.625673,47.478924,-20.195194,0.745829,0,0,0,0
109,-29.265841,133.183746,-47.172844,53.026093,-31.293264,0.946796,0,1,0,0
110,-22.002953,131.920807,-37.357559,50.916000,-38.801910,0.850410,0,0,0,1
111,-14.547722,131.671844,-24.675804,58.311836,-29.395481,1.173046,1,0,0,0
112,4.805638,124.107147,-19.415447,41.410351,-35.636124,0.755974,0,1,1,0
113,-18.920271,132.252899,-42.711433,49.504429,-3.992855,1.023455,0,0,0,0
114,-41.198986,132.136047,-41.956589,37.777752,-14.811537,0.901592,0,0,0,1
115,-17.382250,133.046875,-48.195992,40.092674,-4.910753,0.879595,0,0,0,0
