subbeat_idx,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,onset,rms,spec_con0,spec_con1,spec_con2,spec_con3,spec_con4,spec_con5,zrc,lane0,lane1,lane2,lane3
0,-118.718079,203.140045,-103.560181,13.683170,17.457611,0.486853,0.176713,23.973787,9.309158,12.055041,11.032937,14.824712,22.422771,0.098145,0,0,0,1
1,-18.689272,95.908646,-81.261780,56.949623,-42.245491,1.068157,0.227038,19.723125,7.784503,12.094862,20.732009,16.639141,14.948520,0.182129,0,0,0,0
2,-16.541616,94.486504,-77.478043,43.548439,-48.767616,0.719556,0.218719,29.844641,12.901841,12.351897,15.463037,15.902860,18.354012,0.172363,0,1,0,0
3,-17.801109,88.299004,-79.470306,41.621880,-48.109261,1.008383,0.212881,18.251994,9.786683,13.501630,15.972449,17.333764,19.177879,0.184082,0,0,0,0
4,-24.227314,80.864319,-77.380112,35.916466,-45.184135,0.688866,0.203117,22.695697,10.953283,10.694533,15.942905,17.576786,19.653576,0.187988,0,0,0,1
5,29.992722,93.133789,-71.309982,11.017657,-47.889961,1.318742,0.289643,20.531990,13.013506,13.611841,10.274133,16.256443,16.590212,0.145020,0,0,0,0
6,-36.048420,117.271011,-82.762276,28.896667,-37.832161,0.714414,0.192419,16.188206,7.080986,14.877932,12.588670,15.145669,17.133643,0.124512,1,0,0,0
7,21.944902,89.672806,-66.609459,5.504282,-54.054409,0.800054,0.261959,26.550270,8.891043,10.542335,11.814326,15.646272,13.745077,0.148926,0,0,0,0
8,-103.596184,80.277939,-70.304779,10.574604,-58.969288,0.537593,0.099958,22.173130,8.982809,14.903329,21.451213,21.296843,13.147216,0.132812,0,0,0,0
9,-134.218079,146.462845,-54.331902,38.654873,3.600539,0.307566,0.093763,25.189007,12.027917,7.873257,14.039988,17.255150,17.145547,0.077637,0,0,0,0
10,-166.195984,129.985184,-103.713287,-16.243525,-9.878298,0.891467,0.148744,18.263786,11.775058,13.500207,20.401919,25.863302,15.989706,0.089844,0,0,1,0
11,-40.450172,108.369820,-87.541031,41.997288,-37.797207,1.000705,0.184755,22.725176,11.434390,14.974012,13.700602,18.833690,19.533482,0.148926,0,0,0,0
12,-68.023979,152.014267,-88.309738,20.482004,-12.859859,0.854908,0.184137,35.528028,13.236155,9.585237,14.664594,13.853724,21.606826,0.098145,0,1,0,0
13,2.325159,76.459084,-74.030289,-5.278684,-62.015652,1.010170,0.247557,18.732098,8.192118,10.095706,10.320672,16.034560,14.512518,0.137207,0,0,0,0
14,-84.377342,97.756836,-82.307388,8.602516,-42.891159,0.681631,0.112020,26.693825,9.325525,13.447438,10.607746,14.138819,14.151830,0.129395,0,0,0,1
15,-33.158398,111.342575,-82.738625,33.243393,-31.884258,0.907271,0.203688,20.653466,8.547297,14.319982,13.579240,15.274044,15.772156,0.127930,0,0,0,0
16,-60.700832,132.803238,-88.870865,24.479181,-16.430517,0.804159,0.209470,25.946307,16.059516,23.858594,18.552723,15.536696,22.985719,0.095215,0,0,0,0
17,-112.617996,199.852127,-104.144852,20.194176,14.007015,0.564905,0.210625,20.365276,11.714553,16.990737,18.626913,16.703447,27.263523,0.076172,0,0,0,0
18,-106.987930,210.946991,-101.214081,15.674556,12.759356,0.451003,0.201109,25.298745,11.361934,9.195128,15.076259,14.657864,22.570290,0.070312,1,0,0,0
19,-45.996368,104.957443,-84.302139,46.628624,-31.806156,0.885734,0.183153,26.607508,7.346561,11.632408,18.741707,16.965039,18.498995,0.143066,0,0,0,0
20,-34.784740,111.892303,-81.853760,41.577560,-37.940395,0.716747,0.226076,32.205736,10.782468,12.615580,17.337623,18.309795,16.456383,0.130371,0,0,1,0
21,4.615776,77.104141,-67.101181,-4.519584,-59.310047,0.799074,0.241249,18.498732,8.096135,19.331495,10.884399,14.368027,12.051982,0.149902,0,0,0,0
22,-103.599030,78.029678,-85.396576,3.489043,-50.032166,0.635777,0.111873,26.130713,7.777330,22.543386,22.297162,21.215962,16.012429,0.121094,0,1,0,0
23,23.242420,80.331261,-74.507919,9.960825,-46.389763,1.114776,0.273175,23.774969,7.161192,17.178134,12.534550,19.001572,15.910838,0.159180,0,0,0,0
24,-50.441963,111.697189,-82.271454,32.231876,-15.488947,0.460074,0.179562,24.272094,15.857958,12.890690,17.930863,18.932050,19.361480,0.126953,0,0,0,0
25,-124.139244,184.623215,-116.218735,15.127619,22.008684,0.507939,0.200927,25.780743,14.114840,13.660000,17.289228,19.886845,19.741558,0.087402,0,0,0,0
26,-107.469070,205.376678,-104.780350,19.743832,20.314459,0.668497,0.192921,25.184199,6.052283,12.637206,17.542310,15.151905,26.148259,0.082031,0,0,0,1
27,-38.563900,109.306168,-90.631622,35.871700,-36.744812,0.719821,0.197105,30.406841,12.079878,11.874139,14.134505,20.056150,17.192982,0.137207,0,0,0,0
28,-82.921661,138.336929,-98.962616,11.928883,-16.112938,1.291525,0.208876,26.628802,17.617011,15.178457,12.826789,19.293606,21.674532,0.088867,1,0,0,0
